observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0,0,0,0,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.03333333333333333,1,0,1,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.06666666666666667,2,0,2,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.1,3,0,3,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.13333333333333333,4,0,4,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.16666666666666666,5,0,5,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.19999999999999998,6,0,6,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.2333333333333333,7,0,7,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.26666666666666666,8,0,8,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.3,9,0,9,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.3333333333333333,10,0,10,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.36666666666666664,11,0,11,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.39999999999999997,12,0,12,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.4333333333333333,13,0,13,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.4666666666666666,14,0,14,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.49999999999999994,15,0,15,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.5333333333333333,16,0,16,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.5666666666666667,17,0,17,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.6,18,0,18,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.6333333333333333,19,0,19,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.6666666666666666,20,0,20,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.7,21,0,21,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.7333333333333333,22,0,22,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.7666666666666666,23,0,23,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.7999999999999999,24,0,24,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.8333333333333333,25,0,25,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.8666666666666666,26,0,26,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.8999999999999999,27,0,27,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.9333333333333332,28,0,28,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.9666666666666666,29,0,29,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",0.9999999999999999,30,0,30,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",1.0333333333333332,31,0,31,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",1.0666666666666667,32,0,32,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",1.1,33,0,33,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",1.1333333333333335,34,0,34,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",1.166666666666667,35,0,35,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]",1.2000000000000004,36,0,36,0
"[95.0, -42.83, 116.84, 114.58, -71.24, 184.29, 0.0, 0.0, 0.0]","[94.99, -42.78, 116.82, 114.55, -71.25, 184.29, 0.0, 0.0, 0.0]",1.2333333333333338,37,0,37,0
"[94.99, -42.78, 116.82, 114.55, -71.25, 184.29, 0.0, 0.0, 0.0]","[94.96, -42.63, 116.76, 114.43, -71.3, 184.29, 0.0, 0.0, 0.0]",1.2666666666666673,38,0,38,0
"[94.96, -42.63, 116.76, 114.43, -71.3, 184.29, 0.0, 0.0, 0.0]","[94.89, -42.28, 116.63, 114.18, -71.42, 184.27, 0.0, 0.0, 0.0]",1.3000000000000007,39,0,39,0
"[94.89, -42.28, 116.63, 114.18, -71.42, 184.27, 0.0, 0.0, 0.0]","[94.83, -41.9, 116.48, 113.91, -71.54, 184.25, 0.0, 0.0, 0.0]",1.3333333333333341,40,0,40,0
"[94.83, -41.9, 116.48, 113.91, -71.54, 184.25, 0.0, 0.0, 0.0]","[94.61, -40.72, 116.04, 113.05, -71.93, 184.19, 0.0, 0.0, 0.0]",1.3666666666666676,41,0,41,0
"[94.61, -40.72, 116.04, 113.05, -71.93, 184.19, 0.0, 0.0, 0.0]","[94.38, -39.52, 115.58, 112.17, -72.32, 184.14, 0.0, 0.0, 0.0]",1.400000000000001,42,0,42,0
"[94.38, -39.52, 115.58, 112.17, -72.32, 184.14, 0.0, 0.0, 0.0]","[94.21, -38.56, 115.21, 111.48, -72.63, 184.09, 0.0, 0.0, 0.0]",1.4333333333333345,43,0,43,0
"[94.21, -38.56, 115.21, 111.48, -72.63, 184.09, 0.0, 0.0, 0.0]","[93.95, -37.15, 114.67, 110.45, -73.09, 184.03, 0.0, 0.0, 0.0]",1.466666666666668,44,0,44,0
"[93.95, -37.15, 114.67, 110.45, -73.09, 184.03, 0.0, 0.0, 0.0]","[93.57, -35.13, 113.9, 108.98, -73.75, 183.93, 0.0, 0.0, 0.0]",1.5000000000000013,45,0,45,0
"[93.57, -35.13, 113.9, 108.98, -73.75, 183.93, 0.0, 0.0, 0.0]","[93.29, -33.59, 113.31, 107.86, -74.26, 183.86, 0.0, 0.0, 0.0]",1.5333333333333348,46,0,46,0
"[93.29, -33.59, 113.31, 107.86, -74.26, 183.86, 0.0, 0.0, 0.0]","[93.0, -32.05, 112.72, 106.74, -74.76, 183.79, 0.0, 0.0, 0.0]",1.5666666666666682,47,0,47,0
"[93.0, -32.05, 112.72, 106.74, -74.76, 183.79, 0.0, 0.0, 0.0]","[92.9, -31.53, 112.52, 106.36, -74.93, 183.76, 0.0, 0.0, 0.0]",1.6000000000000016,48,0,48,0
"[92.9, -31.53, 112.52, 106.36, -74.93, 183.76, 0.0, 0.0, 0.0]","[92.53, -29.5, 111.74, 104.88, -75.59, 183.67, 0.0, 0.0, 0.0]",1.633333333333335,49,0,49,0
"[92.53, -29.5, 111.74, 104.88, -75.59, 183.67, 0.0, 0.0, 0.0]","[92.24, -27.97, 111.16, 103.76, -76.1, 183.59, 0.0, 0.0, 0.0]",1.6666666666666685,50,0,50,0
"[92.24, -27.97, 111.16, 103.76, -76.1, 183.59, 0.0, 0.0, 0.0]","[91.96, -26.43, 110.57, 102.64, -76.6, 183.52, 0.0, 0.0, 0.0]",1.700000000000002,51,0,51,0
"[91.96, -26.43, 110.57, 102.64, -76.6, 183.52, 0.0, 0.0, 0.0]","[91.67, -24.89, 109.98, 101.52, -77.1, 183.45, 0.0, 0.0, 0.0]",1.7333333333333354,52,0,52,0
"[91.67, -24.89, 109.98, 101.52, -77.1, 183.45, 0.0, 0.0, 0.0]","[91.39, -23.36, 109.39, 100.41, -77.61, 183.38, 0.0, 0.0, 0.0]",1.7666666666666688,53,0,53,0
"[91.39, -23.36, 109.39, 100.41, -77.61, 183.38, 0.0, 0.0, 0.0]","[91.2, -22.34, 109.0, 99.67, -77.94, 183.33, 0.0, 0.0, 0.0]",1.8000000000000023,54,0,54,0
"[91.2, -22.34, 109.0, 99.67, -77.94, 183.33, 0.0, 0.0, 0.0]","[90.91, -20.81, 108.42, 98.55, -78.44, 183.26, 0.0, 0.0, 0.0]",1.8333333333333357,55,0,55,0
"[90.91, -20.81, 108.42, 98.55, -78.44, 183.26, 0.0, 0.0, 0.0]","[90.73, -19.79, 108.03, 97.81, -78.77, 183.21, 0.0, 0.0, 0.0]",1.8666666666666691,56,0,56,0
"[90.73, -19.79, 108.03, 97.81, -78.77, 183.21, 0.0, 0.0, 0.0]","[90.35, -17.76, 107.25, 96.34, -79.43, 183.11, 0.0, 0.0, 0.0]",1.9000000000000026,57,0,57,0
"[90.35, -17.76, 107.25, 96.34, -79.43, 183.11, 0.0, 0.0, 0.0]","[90.07, -16.23, 106.66, 95.22, -79.94, 183.04, 0.0, 0.0, 0.0]",1.933333333333336,58,0,58,0
"[90.07, -16.23, 106.66, 95.22, -79.94, 183.04, 0.0, 0.0, 0.0]","[89.78, -14.69, 106.07, 94.1, -80.44, 182.97, 0.0, 0.0, 0.0]",1.9666666666666694,59,0,59,0
"[89.78, -14.69, 106.07, 94.1, -80.44, 182.97, 0.0, 0.0, 0.0]","[89.5, -13.16, 105.49, 92.98, -80.94, 182.9, 0.0, 0.0, 0.0]",2.0000000000000027,60,0,60,0
"[89.5, -13.16, 105.49, 92.98, -80.94, 182.9, 0.0, 0.0, 0.0]","[89.31, -12.14, 105.1, 92.24, -81.27, 182.85, 0.0, 0.0, 0.0]",2.033333333333336,61,0,61,0
"[89.31, -12.14, 105.1, 92.24, -81.27, 182.85, 0.0, 0.0, 0.0]","[88.93, -10.08, 104.31, 90.74, -81.95, 182.75, 0.0, 0.0, 0.0]",2.066666666666669,62,0,62,0
"[88.93, -10.08, 104.31, 90.74, -81.95, 182.75, 0.0, 0.0, 0.0]","[88.64, -8.54, 103.72, 89.62, -82.45, 182.68, 0.0, 0.0, 0.0]",2.1000000000000023,63,0,63,0
"[88.64, -8.54, 103.72, 89.62, -82.45, 182.68, 0.0, 0.0, 0.0]","[88.45, -7.53, 103.33, 88.88, -82.78, 182.63, 0.0, 0.0, 0.0]",2.1333333333333355,64,0,64,0
"[88.45, -7.53, 103.33, 88.88, -82.78, 182.63, 0.0, 0.0, 0.0]","[88.27, -6.52, 102.95, 88.15, -83.11, 182.58, 0.0, 0.0, 0.0]",2.1666666666666687,65,0,65,0
"[88.27, -6.52, 102.95, 88.15, -83.11, 182.58, 0.0, 0.0, 0.0]","[87.88, -4.46, 102.16, 86.65, -83.79, 182.49, 0.0, 0.0, 0.0]",2.200000000000002,66,0,66,0
"[87.88, -4.46, 102.16, 86.65, -83.79, 182.49, 0.0, 0.0, 0.0]","[87.7, -3.44, 101.77, 85.91, -84.12, 182.44, 0.0, 0.0, 0.0]",2.233333333333335,67,0,67,0
"[87.7, -3.44, 101.77, 85.91, -84.12, 182.44, 0.0, 0.0, 0.0]","[87.32, -1.42, 101.0, 84.43, -84.78, 182.34, 0.0, 0.0, 0.0]",2.2666666666666684,68,0,68,0
"[87.32, -1.42, 101.0, 84.43, -84.78, 182.34, 0.0, 0.0, 0.0]","[87.03, 0.12, 100.41, 83.31, -85.28, 182.27, 0.0, 0.0, 0.0]",2.3000000000000016,69,0,69,0
"[87.03, 0.12, 100.41, 83.31, -85.28, 182.27, 0.0, 0.0, 0.0]","[86.75, 1.66, 99.82, 82.19, -85.79, 182.2, 0.0, 0.0, 0.0]",2.333333333333335,70,0,70,0
"[86.75, 1.66, 99.82, 82.19, -85.79, 182.2, 0.0, 0.0, 0.0]","[86.46, 3.19, 99.23, 81.08, -86.29, 182.13, 0.0, 0.0, 0.0]",2.366666666666668,71,0,71,0
"[86.46, 3.19, 99.23, 81.08, -86.29, 182.13, 0.0, 0.0, 0.0]","[86.28, 4.21, 98.84, 80.34, -86.62, 182.08, 0.0, 0.0, 0.0]",2.4000000000000012,72,0,72,0
"[86.28, 4.21, 98.84, 80.34, -86.62, 182.08, 0.0, 0.0, 0.0]","[85.99, 5.75, 98.26, 79.22, -87.12, 182.01, 0.0, 0.0, 0.0]",2.4333333333333345,73,0,73,0
"[85.99, 5.75, 98.26, 79.22, -87.12, 182.01, 0.0, 0.0, 0.0]","[85.8, 6.76, 97.87, 78.48, -87.45, 181.96, 0.0, 0.0, 0.0]",2.4666666666666677,74,0,74,0
