observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[-38.547, -1.755, 86.720, 99.329, -126.744, 189.697, 0.0, 1.0, 0.0]",,0.033333333,1,11,3406,0
"[-38.547, -1.755, 86.720, 99.329, -126.744, 189.697, 0.0, 1.0, 0.0]",,0.033333333,1,11,3406,0
"[-38.547, -1.755, 86.720, 99.329, -126.744, 189.697, 0.0, 1.0, 0.0]",,0.033333333,1,11,3406,0
"[-38.547, -1.755, 86.720, 99.329, -126.744, 189.697, 0.0, 1.0, 0.0]",,0.033333333,1,11,3406,0
"[-36.634, 4.509, 90.432, 88.858, -124.329, 220.144, 0.0, 1.0, 0.0]",,0.066666667,2,11,3407,0
"[-40.908, 10.277, 92.103, 85.395, -131.751, 250.175, 0.0, 1.0, 0.0]",,0.1,3,11,3408,0
"[-46.057, 19.485, 80.282, 88.359, -138.86, 310.017, 0.0, 1.0, 0.0]",,0.1,3,11,3408,0
