observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[-90.00, -42.887, 119.32, 115.86, -89.27, 183.96, 0.0, 0.0, 0.0]",,0.1,3,10,3200,0
"[-90.00, -42.887, 119.32, 115.86, -89.27, 183.96, 0.0, 0.0, 0.0]",,0.1,3,10,3200,0
"[-94.55, 20.723, 135.98, 26.73, -112.76, 181.09, 0.0, 0.0, 0.0]",,0.133333333,4,10,3201,0
"[-91.98, 23.547, 131.343, 28.81, -110.599, 181.129, 0.0, 0.0, 0.0]",,0.166666667,5,10,3202,0
"[-88.391, 29.414, 122.637, 31.58, -107.012, 181.350, 0.0, 0.0, 0.0]",,0.2,6,10,3203,0
"[-88.391, 29.414, 122.637, 31.58, -107.012, 181.350, 0.0, 1.0, 0.0]",,0.233333333,7,10,3204,0
"[-88.418, 2.478, 101.923, 79.275, -106.985, 181.190, 0.0, 1.0, 0.0]",,0.266666667,8,10,3205,0
